fid,fname,fruntime,fimdb_rating,fimdb_votes,fimd,fdirector,fwriter,fassistant_directors,fcinematographers,fcomposers,feditors,fproducer,fenglish,fmulti_lang,fus,fmulti_country,fmystery,fadventure,ffamily,fromance,fthriller,fwestern,fhistory,fmusical,fdrama,fwar,ffantasy,fcrime,fanimation,fsport,faction,fbiography,fcomedy,fsci-fi,fhorror,fmusic,actW,nominated,Won,month,year,certificate_G,certificate_PG,certificate_PG-13,certificate_R,certificate_Unrated,fproduction_BBC Films,fproduction_Columbia Pictures,fproduction_Dimension Films,fproduction_DreamWorks,fproduction_Fox Searchlight Pictures,fproduction_Lionsgate,fproduction_Millennium Films,fproduction_New Line Cinema,fproduction_Paramount Pictures,fproduction_Screen Gems,fproduction_Summit Entertainment,fproduction_Twentieth Century Fox,fproduction_Universal Pictures,fproduction_Walt Disney Pictures,fproduction_other,fGross_y,fbudget_y,fcumlative_y
tt3832096,Cabin Fever,99.0,3.7,8272.0,0.37,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,5,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254956189.5,15570084.1,114835.0
tt3832096,Cabin Fever,99.0,3.7,8284.0,0.37,0.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,5,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,254956189.5,15570084.1,114835.0
tt3832914,War Room,120.0,6.4,12102.0,0.64,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,8,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67790117.0,3000000.0,73256266.0
tt3835080,31,102.0,5.1,16536.0,0.51,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,0.0,9,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,779820.0,1500000.0,850419.0
tt3835904,Non c'è 2 senza te,95.0,5.0,143.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,2,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,334728005.0,2229400.0,1035832.0
tt3836512,Ratter,80.0,5.7,8895.0,0.5700000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,2,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245324108.4,500000.0,21214.0
tt3838992,Yoga Hosers,88.0,4.3,10967.0,0.43,10.0,10.0,0.0,1.0,1.0,10.0,0.0,1.0,3.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0,0.0,0.0,9,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389065338.5,5000000.0,36585.0
tt3844362,The Overnight,79.0,6.1,15054.0,0.61,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,6,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1110522.0,100898774.4,1110522.0
tt3844362,The Overnight,79.0,6.1,15069.0,0.61,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,6,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1110522.0,100898774.4,1110522.0
tt3848892,Baby,159.0,8.0,49605.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.0,0.0,0.0,1,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309282573.6,148157523.4,117539.0
tt3848938,Mr. X,133.0,3.7,1558.0,0.38,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0,0.0,0.0,4,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44995.0,1061648.9,5061387.0
tt3849692,Operator,88.0,4.3,1807.0,0.43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.0,0.0,0.0,11,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,312738532.9,2641603.8,67218.0
tt3850214,Dope,103.0,7.2,77718.0,0.72,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,6,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17506470.0,7000000.0,17986781.0
tt3850590,Krampus,98.0,6.1,56878.0,0.61,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,2.0,0.0,0.0,12,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42725475.0,15000000.0,61548707.0
tt3856124,Chiamatemi Francesco - Il Papa della gente,98.0,6.6,244.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,0.0,0.0,12,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,312478797.1,15000000.0,3911568.0
tt3859076,Truth,125.0,6.8,17424.0,0.6799999999999999,0.0,0.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,56.0,0.0,0.0,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2541854.0,9600000.0,5383097.0
tt3859076,Truth,125.0,6.8,17468.0,0.6799999999999999,0.0,0.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,56.0,0.0,0.0,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2541854.0,9600000.0,5383097.0
tt3859272,Tragedy Girls,98.0,6.0,7451.0,0.6,7.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,0.0,0.0,10,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61899.0,17045524.2,122211.0
tt3859304,The Bronze,100.0,6.1,9279.0,0.6,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,3,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,615816.0,3500000.0,615816.0
tt3859310,How to Talk to Girls at Parties,102.0,5.7,8099.0,0.5700000000000001,19.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6.0,0.0,0.0,5,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84809.0,30759431.0,385733.0
tt3859980,Mohenjo Daro,155.0,5.7,9821.0,0.5700000000000001,12.0,12.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,10.0,0.0,0.0,8,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1264339.0,12994315.4,1630231.0
tt3860916,Cargo,105.0,6.3,29843.0,0.63,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,3.0,0.0,0.0,5,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,258997712.6,107843015.3,56385.0
tt3862750,The Perfect Guy,100.0,5.6,9251.0,0.5599999999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5.0,0.0,0.0,9,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57027435.0,12000000.0,60273173.0
tt3863552,Bajrangi Bhaijaan,163.0,8.0,66055.0,0.8,3.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5.0,0.0,0.0,7,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8178001.0,221625598.4,121126188.0
tt3863552,Bajrangi Bhaijaan,163.0,8.0,66226.0,0.8,3.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5.0,0.0,0.0,7,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8178001.0,221625598.4,121126188.0
tt3874544,The Boss Baby,97.0,6.3,98104.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,39.0,1.0,0.0,3,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175003033.0,125000000.0,527965936.0
tt3881784,Stronger,119.0,6.9,35762.0,0.6900000000000001,8.0,1.0,0.0,6.0,3.0,11.0,19.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,27.0,0.0,0.0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4211129.0,30000000.0,8484418.0
tt3882082,The Boy,97.0,6.0,71419.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35819556.0,10000000.0,74136180.0
tt3890160,Baby Driver,113.0,7.6,387985.0,0.76,5.0,5.0,0.0,1.0,12.0,1.0,10.0,1.0,2.0,1.0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2.0,3.0,0.0,6,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107825862.0,34000000.0,226945087.0
tt3896198,Guardians of the Galaxy Vol. 2,136.0,7.6,512441.0,0.76,13.0,13.0,0.0,1.0,1.0,0.0,5.0,1.0,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,21.0,1.0,0.0,5,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,389813101.0,200000000.0,863756051.0
tt3901826,The Breadwinner,94.0,7.7,15781.0,0.77,2.0,1.0,0.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,7.0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0.0,1.0,0.0,11,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,313215.0,95428846.2,2790214.0
tt3906082,Mary Shelley,120.0,6.4,10109.0,0.64,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,11.0,0.0,0.0,7,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108900.0,33115889.5,2096600.0
tt3908142,The Love Witch,120.0,6.2,10411.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,3,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,228894.0,25520439.0,246218.0
tt3910736,Gun Shy,92.0,4.0,2329.0,0.4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,23.0,0.0,0.0,9,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172099452.7,8547809.4,2480.0
tt3919218,How to Plan an Orgy in a Small Town,101.0,5.5,2856.0,0.55,2.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,5,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,281284877.8,3256091.5,24532.0
tt3922816,The Daughter,96.0,6.6,4082.0,0.6599999999999999,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,0.0,1,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26376.0,11599912.3,1505434.0
tt3922816,The Daughter,96.0,6.6,4121.0,0.6599999999999999,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0,0.0,1,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26376.0,11599912.3,1505434.0
tt3922818,The Space Between Us,120.0,6.4,43386.0,0.64,8.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.0,0.0,0.0,2,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7885294.0,30000000.0,14793385.0
tt3923662,The Rezort,93.0,5.3,7983.0,0.53,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,6,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,335257342.6,6548199.0,30194.0
tt3945864,Yalghaar,158.0,7.2,938.0,0.77,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,6,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,293420507.7,3000000.0,193040.0
tt3949650,Doraemon: New Nobita's Great Demon-Peko and the Exploration Party of Five,109.0,6.8,388.0,0.6799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0.0,0.0,0.0,3,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,245628455.3,33989696.0,897314.0
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,112.0,6.0,79191.0,0.6,2.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,0.0,0.0,6,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82051601.0,135000000.0,245623848.0
tt3951908,Neither Wolf Nor Dog,110.0,7.7,326.0,0.77,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,10,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,589289.0,814336.3,589289.0
tt3954660,Suntan,104.0,6.6,5029.0,0.6599999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,3,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6643.0,23900171.5,157267.0
tt3960412,Popstar: Never Stop Never Stopping,87.0,6.7,49059.0,0.67,0.0,5.0,0.0,2.0,0.0,0.0,12.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5.0,0.0,0.0,6,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9639125.0,20000000.0,9680029.0
tt3963816,Marauders,107.0,5.5,17416.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11.0,0.0,0.0,7,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238872726.0,15000000.0,1616004.0
tt3966404,Mustang,97.0,7.6,31974.0,0.76,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,6,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,845464.0,1449110.0,5274664.0
tt3967856,Okja,120.0,7.3,78427.0,0.73,16.0,16.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,32.0,0.0,0.0,6,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177433874.3,50000000.0,2049823.0
tt3973410,Kaakkaa Muttai,91.0,8.4,4595.0,0.8400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,6,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,279696813.4,9136866.3,246551.0
tt3976070,Bao zou shen tan,123.0,5.1,38.0,0.5,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,293501853.0,20000000.0,3740092.0
tt3976144,The Monster,91.0,5.4,14180.0,0.54,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.0,0.0,0.0,10,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12544.0,2700000.0,74700.0
tt3986820,The Endless,111.0,6.5,24958.0,0.65,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4.0,0.0,0.0,4,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,272020.0,134443075.8,956425.0
tt3991412,The 9th Life of Louis Drax,108.0,6.3,12635.0,0.63,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,9,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,289502542.5,42483726.3,584723.0
tt3993894,Queen of Earth,90.0,6.3,5340.0,0.63,2.0,2.0,0.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,8,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91218.0,17510657.3,95183.0
tt4008758,Black,95.0,7.1,3653.0,0.71,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,11,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296084068.5,1337640.0,1692776.0
tt4019560,Exposed,102.0,4.3,12609.0,0.43,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,312661162.2,6000000.0,269915.0
tt4020156,National Theatre Live: A Streetcar Named Desire,180.0,8.7,254.0,0.8699999999999999,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.0,0.0,0.0,9,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,278081842.4,266414.5,2111308.0
tt4025514,Suburra,130.0,7.4,15605.0,0.74,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,12.0,0.0,0.0,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,232011497.0,7802900.0,5217330.0
tt4027096,Pi Zi Ying Xiong 2,126.0,5.7,540.0,0.61,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,0.0,10,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251011197.0,465953.5,34146896.0
tt4027270,The Crossing 2,131.0,6.0,634.0,0.6,11.0,4.0,0.0,5.0,1.0,0.0,2.0,0.0,5.0,0.0,2.0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,24.0,0.0,0.0,7,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309568581.8,1390437.3,8070921.0
tt4030600,The Bye Bye Man,96.0,4.3,18932.0,0.43,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0,0.0,0.0,1,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22395806.0,7400000.0,26667197.0
tt4030600,The Bye Bye Man,96.0,4.3,19013.0,0.43,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0,0.0,0.0,1,2017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22395806.0,7400000.0,26667197.0
tt4034228,Manchester by the Sea,137.0,7.8,222212.0,0.78,7.0,7.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,6.0,1.0,12,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47695371.0,9000000.0,78988148.0
tt4034354,Swiss Army Man,97.0,7.0,95711.0,0.7,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,21.0,0.0,0.0,7,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4210454.0,3000000.0,4935501.0
tt4034452,Hyena Road,120.0,6.5,6442.0,0.65,6.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,10,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1430.0,20614775.5,87768.0
tt4046784,Maze Runner: The Scorch Trials,131.0,6.3,206565.0,0.63,2.0,0.0,0.0,6.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.0,0.0,9,2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81697192.0,61000000.0,312296056.0
tt4048272,Toni Erdmann,162.0,7.4,39611.0,0.74,6.0,6.0,0.0,2.0,0.0,1.0,6.0,1.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.0,1.0,0.0,12,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1479387.0,3344100.0,11784207.0
tt4048668,Band of Robbers,95.0,6.0,3766.0,0.6,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,4,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20555.0,37437115.7,20555.0
tt4052882,The Shallows,86.0,6.3,111363.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0,0.0,0.0,6,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55124043.0,17000000.0,119100758.0
tt4054654,Dog Eat Dog,93.0,4.7,7061.0,0.47,12.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.0,0.0,0.0,11,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,324622469.1,28833674.5,184404.0
