,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
6351367,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,6351367,Ebrahim Sheibani
0418362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0418362,Jeffrey F. January
2638586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2638586,TJ Sansone
0536557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0536557,Charles H. Maguire
1033865,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1033865,Ianco Dela Cruz
1505663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1505663,Timothy Blockburger
2203871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2203871,Miguel Lafuente
1435934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,1435934,James M. Johnston
0384429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0384429,Justin W. Hill
0003933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0003933,Mark S. Constance
0178910,2,2,2,2,2,2,2,2,2,2,2,2,2,13,23,23,23,25,25,0,0178910,Roman Coppola
0175937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0175937,Robert Consing
0097379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0097379,Clay Borris
0318678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0318678,Jack Gill
0384988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0384988,Devin Hillier
0171018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0171018,Doug Coleman
1275601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1275601,Christina Fontana
0091237,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,8,16,0,0091237,Susanne Boeing
0113236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0113236,Charlotte Brown
0113351,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0113351,Darrin Brown
0354917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0354917,Greg Hale
0026824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0026824,J. Todd Anderson
0255459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0255459,John Elmore
0158755,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,0,0158755,Dean Choe
0114532,0,0,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,0,0114532,Rob Brown
3842401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3842401,Leslie Bennett
0616792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0616792,Lynnette M. Myers
0095601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0095601,H. Gordon Boos
0002593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0002593,Rick Johnson
0310954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0310954,Alexander H. Gayner
0309246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0309246,Walter Gasparovic
0003855,0,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,0,0003855,Peter Dashkewytch
0817090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0817090,Emil Sparre-Ulrich
0078897,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0078897,Ben Best
0003952,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,0,0003952,Adam Howard
1052790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1052790,Eric Richard Lasko
0003806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0003806,Bill Bannerman
0158781,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0158781,Gurjit Chohan
