,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0209289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0209289, Paz de la Huerta
1545471,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,4,5,5,0,1545471, Jake T. Austin
0165101,0,0,0,0,2,8,10,10,10,10,10,10,11,13,13,13,13,13,13,0,0165101,Patricia Clarkson
0000852,1,1,1,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,9,0,0000852,Jean-Marc Barr
0395428,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,0,0395428, Anna Maria Horsford
0666739,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,4,4,5,0,0666739,Aaron Paul
0302105,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0302105, Anna Galiena
0111013,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,3,3,3,3,0,0111013,Adam Brody
1410105,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,0,1410105,AJ Bowen
8075925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8075925,Millicent Simmonds
0000224,5,5,5,6,6,8,9,9,9,9,9,9,9,9,9,9,9,9,9,0,0000224, Alicia Silverstone
0029400,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0029400,Michael Angarano
0000104,3,3,3,3,3,4,6,6,6,6,6,6,6,11,11,11,11,11,11,0,0000104,Antonio Banderas
1527905,0,0,0,0,0,0,0,0,0,1,3,3,3,3,3,3,3,3,3,0,1527905,Toby Kebbell
2086223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2086223, India Eisley
1304635,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,0,1304635, Mehdi Dehbi
0608090,1,2,2,3,6,11,12,13,17,19,26,30,30,31,32,34,34,34,34,0,0608090, Samantha Morton
0000163,7,8,8,8,8,8,9,9,9,9,10,10,10,11,12,12,12,12,12,0,0000163,Dustin Hoffman
2043211,0,0,0,0,0,0,0,0,0,2,2,2,3,4,4,4,5,6,6,0,2043211,Rosalie Thomass
4446467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,8,9,10,0,4446467,Tye Sheridan
0573037,0,0,0,0,0,2,3,4,6,6,6,6,6,6,6,6,6,6,6,0,0573037, Julian McMahon
2857778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2857778, Janet Montgomery
0365140,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,4,5,25,43,0,0365140, Naomie Harris
0305558,0,0,0,1,2,2,5,7,12,13,15,15,15,15,16,18,18,19,22,0,0305558, Gael García Bernal
3011788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,3011788, Pauline Etienne
0001315,0,0,1,1,4,13,13,13,14,16,18,19,19,19,19,19,19,20,20,0,0001315, Marcia Gay Harden
0578853,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,5,7,12,0,0578853, Ben Mendelsohn
0000366,5,5,5,5,5,5,5,5,5,6,7,7,7,7,7,8,8,9,9,0,0000366,Catherine Deneuve
0000337,2,2,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,5,0,0000337,Rachael Leigh Cook
0687443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0687443,Jack Plotnick
0204322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0204322, Cassi Davis
5178472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,5178472,Caleb Thomas
0870073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0870073, LaTeace Towns-Cuellar
1752259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752259,Michael J. Willett
1633541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,5,6,6,0,1633541,Ranbir Kapoor
4872352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4872352, Nicole I. Butler
0000480,0,0,0,0,1,1,1,1,1,1,4,4,4,4,5,5,5,5,5,0,0000480, Elias Koteas
0350454,0,0,0,5,10,11,11,14,15,16,19,20,20,20,20,22,26,26,26,0,0350454,Maggie Gyllenhaal
1078479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078479,John Cena
0000152,4,6,7,8,12,12,13,13,14,14,15,15,15,15,16,16,16,16,16,0,0000152,Richard Gere
4941738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4941738, Sruthi Hariharan
0001434,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,6,0,0001434, Kris Kristofferson
0001624,1,1,1,1,1,1,4,4,4,6,7,8,8,8,8,8,9,9,9,0,0001624, Oliver Platt
0004825,0,0,1,2,2,2,2,2,2,2,2,2,2,3,3,3,5,5,5,0,0004825, Emmanuelle Chriqui
6154971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6154971, Soma Chhaya
0954348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0954348,Johannes Zeiler
0300824,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0300824, Kevin Gage
