,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0452488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0452488,Dennis Kiely
0451148,0,0,0,2,2,2,2,2,2,4,5,8,8,8,8,11,13,13,15,0,0451148,Aamir Khan
0004778,1,1,1,3,6,6,6,6,6,6,6,6,6,6,6,9,12,12,13,0,0004778,Adrien Brody
1880561,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1880561,Harold Cronk
0054358,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0054358,Aleksi Bardy
0036155,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,4,4,0,0036155,Stefan Arndt
0000711,0,0,0,2,2,2,2,2,2,3,4,4,7,8,8,8,9,10,10,0,0000711,Richard Baker
3273794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,3273794,Dipankar Chaki
0002178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0002178,Alexandre Arcady
1335574,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1335574,S.P.B. Charan
0117022,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0117022,Zachery Ty Bryan
0251305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0251305,Bo Ehrhardt
0195136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0195136,Kirk D'Amico
1249945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249945,Shaad Ali
1440023,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,0,1440023,Simon Barrett
2096462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096462,Keith Calder
0480686,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0480686,Hilde De Laere
1400761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400761,Rene Ezra
2985299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2985299,Madhu Mantena Varma
0078762,0,1,1,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,0,0078762,Carl Bessai
1841113,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,0,1841113,Kelly Broad
1265067,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1265067,50 Cent
1656397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1656397,Clément Calvet
0440604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,7,9,9,0,0440604,Anurag Kashyap
1134066,1,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,0,1134066,Annette Apitz
0073678,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0073678,Justin Berfield
0022969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0022969,Eric Altmayer
0415837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0415837,Ratan Jain
1965742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965742,Kathryn Dean
1685836,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1685836,Al Clark
0071611,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0071611,Bill Bennett
2349060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349060,Bejoy Nambiar
1677274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1677274,Melanie Berke
2844464,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,2844464,Murat Tokat
0152396,1,1,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,0,0152396,Jan Chapman
0184445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0184445,Allen Covert
0003922,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,0,0003922,Michael Goi
0107509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0107509,Robbie Brenner
0077000,0,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0077000,Armyan Bernstein
2026017,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,5,5,5,0,2026017,Julian Harvey
0013147,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0013147,MYC Agnew
0533583,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,0,0533583,Cameron Mackintosh
0077126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0077126,Robert Bernstein
0133067,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,0,0133067,Paul Campion
0148034,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0148034,Robert Celestino
3337960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3337960,Andrew Chapman
1428086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1428086,Belén Atienza
0112459,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,0,0112459,Aline Brosh McKenna
0007439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0007439,Douglas Aarniokoski
1637637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1637637,David Collins
0166297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0166297,Ronnie D. Clemmer
1414579,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0,1414579,Víctor García
0082893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0082893,Steve Bing
0300111,0,0,0,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,0,0300111,Deboragh Gabler
2300761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2300761,Sonia Friedman
