Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
,,,,,,,,,,,,,,,,,,,,,,,False
Barbershop 2: Back in Business,2004,PG-13,06 Feb 2004,106 min,"Comedy, Drama",Kevin Rodney Sullivan,"Mark Brown (characters), Don D. Scott","Ice Cube, Cedric the Entertainer, Sean Patrick Thomas, Eve","The owner of an historic South Side Chicago barbershop is pressured to sell out to a land developer, but must face the impact this would have on his close-knit community.",English,USA,2 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,5.7,"13,564",tt0337579,movie,29 Jun 2004,"$64,955,956",MGM,N/A,True
Dear Frankie,2004,PG-13,15 Apr 2005,105 min,"Drama, Romance",Shona Auerbach,Andrea Gibb (screenplay),"Emily Mortimer, Jack McElhone, Mary Riggans, Sharon Small","After having responded to her son's numerous letters in the guise of his father, a woman hires a stranger to pose as his dad when meeting him.","English, British Sign Language",UK,8 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,7.7,"20,545",tt0377752,movie,05 Jul 2005,N/A,Miramax Films,N/A,True
Ek Hasina Thi,2004,N/A,02 Jan 2019,120 min,"Crime, Drama, Mystery, Thriller",Sriram Raghavan,"Sriram Raghavan, Pooja Ladha Surti","Saif Ali Khan, Urmila Matondkar, Seema Biswas, Aditya Srivastava","A woman falls for a charming and mysterious businessman. The whirlwind romance turns sour when she is framed for his underworld crimes. Now, finally out of prison she is ready for sweet revenge.","Hindi, English",India,2 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,"5,894",tt0352314,movie,20 Dec 2005,N/A,N/A,N/A,True
Teacher's Pet,2004,PG,16 Jan 2004,73 min,"Animation, Adventure, Comedy, Family, Fantasy, Musical, Sci-Fi",Timothy Björklund,"Gary Baseman (television series Teacher's Pet), Bill Steinkellner (television series Teacher's Pet), Cheri Steinkellner (television series Teacher's Pet), Bill Steinkellner (screenplay), Cheri Steinkellner (screenplay)","Nathan Lane, Kelsey Grammer, Shaun Fleming, Debra Jo Rupp","Spot (Lane) is a dog who can talk and read. Posing as a human, he sneaks into school with his master Leonard (Flemming). Educational adventures ensue.",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,5.8,"1,437",tt0350194,movie,15 Jun 2004,"$6,295,378",Buena Vista Pictures,N/A,True
Satan's Little Helper,2004,R,06 May 2004,96 min,"Comedy, Horror",Jeff Lieberman,Jeff Lieberman,"Alexander Brickel, Katheryn Winnick, Stephen Graham, Amanda Plummer",A naive young boy unknowingly becomes the pawn of a serial killer.,English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,"5,434",tt0380687,movie,04 Oct 2005,N/A,Screen Media Films,N/A,True
Imaginary Heroes,2004,R,10 Nov 2005,111 min,"Comedy, Drama",Dan Harris,Dan Harris,"Sigourney Weaver, Emile Hirsch, Jeff Daniels, Michelle Williams",The Travis family façade is destroyed by an event incomprehensible to them -- an event which will open locked doors and finally reveal the secrets that have haunted them for decades.,English,"USA, Germany, Belgium",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,7.2,"9,172",tt0373024,movie,07 Jun 2005,N/A,Sony Pictures Classics,N/A,True
Dhoom,2004,Not Rated,27 Aug 2004,129 min,"Action, Crime, Thriller",Sanjay Gadhvi,"Vijay Krishna Acharya (dialogue), Vijay Krishna Acharya (screenplay)","Abhishek Bachchan, John Abraham, Uday Chopra, Esha Deol","A mysterious gang of bikers is on a robbing spree. ACP Jai gets Ali, a mechanic, to assist him in the case. With the clock ticking, it's up to them to nab the thieves red-handed.",Hindi,India,11 wins & 22 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,"16,630",tt0422091,movie,04 Aug 2009,N/A,Yashraj Films,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Girl Play,2004,Not Rated,11 Jul 2004,80 min,Comedy,Lee Friedlander,"Lee Friedlander, Robin Greenspan, Lacie Harmon","Robin Greenspan, Lacie Harmon, Mink Stole, Dom DeLuise","Two real-life lesbian actresses meet by chance when they are cast as lovers in a local stage play, and end up actually falling in love.",English,USA,10 wins.,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,4.7,721,tt0416773,movie,16 Aug 2005,N/A,Wolfe Video,N/A,True
Melinda and Melinda,2004,PG-13,08 Apr 2005,99 min,"Comedy, Drama, Romance",Woody Allen,Woody Allen,"Wallace Shawn, Neil Pepe, Stephanie Roth Haberle, Larry Pine","Two alternating stories, one comedy and the other tragedy, about Melinda's attempts to straighten out her life.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.4,"29,993",tt0378947,movie,25 Oct 2005,"$3,727,614",Fox Searchlight Pictures,N/A,True
Connie and Carla,2004,PG-13,16 Apr 2004,98 min,"Comedy, Crime, Music",Michael Lembeck,Nia Vardalos,"Nia Vardalos, Toni Collette, David Duchovny, Stephen Spinella","A mob mix-up in Chicago sends two chanteuses screaming for L.A., where they score a perfect gig: posing as drag queens on the dinner theater/cabaret circuit. Things get extra-weird when a guy falls for one of the girls.",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.2,"7,618",tt0345074,movie,17 Aug 2004,"$7,976,065",Universal Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Palindromes,2004,Not Rated,21 Jan 2005,100 min,"Comedy, Drama",Todd Solondz,Todd Solondz,"Matthew Faber, Angela Pietropinto, Bill Buell, Emani Sledge","Aviva is thirteen, awkward and sensitive. Her mother Joyce is warm and loving, as is her father, Steve, a regular guy who does have a fierce temper from time to time. The film revolves around her family, friends and neighbors.","English, Hebrew",USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.8,"11,638",tt0362004,movie,13 Sep 2005,"$476,497",Wellspring,N/A,True
House of D,2004,PG-13,29 Apr 2005,97 min,"Comedy, Drama",David Duchovny,David Duchovny,"Anton Yelchin, Robin Williams, Téa Leoni, Erykah Badu","By working through problems stemming from his past, Tom Warshaw, an American artist living in Paris, begins to discover who he really is, and returns to his home to reconcile with his family and friends.","English, French",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,7.0,"8,539",tt0372334,movie,04 Oct 2005,"$371,081",Lions Gate Films,N/A,True
The Calcium Kid,2004,R,30 Apr 2004,89 min,Comedy,Alex De Rakoff,"Raymond Friel, Derek Boyle, Alex De Rakoff","Mark Heap, Michael Lerner, Michael Peña, Julian Zapata","Following a bizarre series of events, Jimmy, a local amateur boxer, finds himself pitted in a match against the world champion.",English,UK,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",N/A,5.6,"4,374",tt0330111,movie,N/A,N/A,Universal Pictures,N/A,True
Being Julia,2004,R,18 Feb 2005,104 min,"Comedy, Drama, Romance",István Szabó,"W. Somerset Maugham (novel), Ronald Harwood (screenplay)","Michael Gambon, Annette Bening, Leigh Lawson, Shaun Evans","Set in '30s London, the film involves stage actors and their experiences with love and revenge.",English,"Canada, USA, Hungary, UK",Nominated for 1 Oscar. Another 8 wins & 18 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.0,"11,630",tt0340012,movie,22 Mar 2005,"$7,652,647",Sony Pictures Classics,N/A,True
Highwaymen,2004,R,19 Feb 2004,80 min,"Action, Crime, Horror, Thriller",Robert Harmon,"Craig Mitchell, Hans Bauer","Jim Caviezel, Rhona Mitra, Frankie Faison, Colm Feore",Rennie Cray (Caviezel) embarks on a bloodthirsty rampage to avenge the death of his wife who was struck down by a serial killer - a man who hunts and kills women using his '72 El Dorado.,English,"USA, Canada",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '13%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,5.7,"8,094",tt0339147,movie,24 Aug 2004,"$330,395",New Line Cinema,N/A,True
De-Lovely,2004,PG-13,06 Aug 2004,125 min,"Biography, Drama, Music, Musical",Irwin Winkler,Jay Cocks,"Kevin Kline, Ashley Judd, Jonathan Pryce, Kevin McNally","Inspecting a magical biographical stage musical, composer Cole Porter reviews his life and career with his wife, Linda.","English, French, Italian","UK, USA",Nominated for 2 Golden Globes. Another 2 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.6,"10,470",tt0352277,movie,21 Dec 2004,"$13,148,028",United Artists,N/A,True
The Clearing,2004,R,16 Jul 2004,95 min,"Drama, Mystery, Thriller",Pieter Jan Brugge,"Pieter Jan Brugge (story), Justin Haythe (story), Justin Haythe (screenplay)","Robert Redford, Helen Mirren, Willem Dafoe, Alessandro Nivola","As an executive is held captive by an employee, it's up to his wife to deliver the ransom.",English,"Germany, USA, UK",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,5.9,"12,786",tt0331952,movie,09 Nov 2004,"$5,572,013",Fox Searchlight Pictures,N/A,True
Wake of Death,2004,R,19 Jan 2005,91 min,"Action, Adventure, Drama",Philippe Martinez,"Mick Davis, Laurent Fellous, Kristina Hamilton-Grobler, Philippe Martinez","Jean-Claude Van Damme, Simon Yam, Philip Tan, Valerie Tian","After his wife is brutally murdered, club enforcer Ben Archer wages war against the Chinese triads.","Cantonese, French, English","UK, France, Germany, Spain, South Africa",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,"8,346",tt0367478,movie,28 Dec 2004,N/A,Sony Pictures Home Entertainment,N/A,True
Johnson Family Vacation,2004,PG-13,07 Apr 2004,97 min,Comedy,Christopher Erskin,"Todd R. Jones, Earl Richey Jones","Cedric the Entertainer, Vanessa Williams, Solange, Shad Moss",AAA can't help the roadside emergency that is the JOHNSON FAMILY VACATION. Even the on-board navigation system has a meltdown on Nate Johnson and his family's cross-country trek to their ...,English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,4.5,"6,904",tt0359517,movie,10 Aug 2004,"$31,038,582",Fox Searchlight Pictures,N/A,True
Breakin' All the Rules,2004,PG-13,14 May 2004,85 min,"Comedy, Romance",Daniel Taplitz,Daniel Taplitz,"Jamie Foxx, Gabrielle Union, Morris Chestnut, Peter MacNicol","Inspired by his fiancée (who dumped him), a man publishes a break-up hand-book for men, becoming a best-selling author in the process.",English,USA,1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,5.7,"5,678",tt0349169,movie,12 Oct 2004,"$11,827,301",Screen Gems,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
Never Die Alone,2004,R,26 Mar 2004,88 min,"Action, Crime, Drama, Thriller",Ernest R. Dickerson,"Donald Goines (novel), James Gibson (screenplay)","DMX, Michael Ealy, Drew Sidora, Antwon Tanner",A drug kingpin's return home touches off a turf war.,English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,5.7,"5,276",tt0354766,movie,13 Jul 2004,"$5,531,230",Fox Searchlight Pictures,N/A,True
Suburban Secrets,2004,R,N/A,153 min,"Drama, Romance",Joseph W. Sarno,Joseph W. Sarno,"Isadora Edison, John Samuel Jordan, Kay Kirtland, Tina Tyler","Laura, a famous nude model, returns to her small-town home when she learns that her old boyfriend is having a relationship with her aunt.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,346,tt0406951,movie,N/A,N/A,N/A,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
C.S.A.: The Confederate States of America,2004,PG-13,24 Jun 2005,89 min,"Comedy, Drama, War",Kevin Willmott,Kevin Willmott,"Greg Kirsch, Renee Patrick, Molly Graham, William Willmott","Through the eyes of a British ""documentary"", this film takes a satirically humorous, and sometimes frightening, look at the history of an America where the South won the Civil War.",English,USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.4,"4,524",tt0389828,movie,08 Aug 2006,"$388,578",IFC Films,N/A,True
Dead Birds,2004,R,13 Feb 2005,91 min,"Horror, Thriller, Western",Alex Turner,Simon Barrett,"Henry Thomas, Patrick Fugit, Nicki Aycox, Michael Shannon",A group of Confederate soldiers hole up in an abandoned plantation after robbing a bank and find themselves at the mercy of supernatural forces.,English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,5.6,"9,279",tt0377749,movie,15 Mar 2005,N/A,Sony Pictures Home Entertainment,N/A,True
Innocence,2004,R,12 Jan 2005,122 min,"Drama, Mystery",Lucile Hadzihalilovic,"Lucile Hadzihalilovic, Frank Wedekind (novel)","Zoé Auclair, Lea Bridarolli, Bérangère Haubruge, Marion Cotillard",A look inside an offbeat boarding school for young girls.,French,"Belgium, France, UK, Japan",8 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,6.8,"5,381",tt0375233,movie,13 Nov 2007,N/A,Mars Distribution,N/A,True
Marebito,2004,R,N/A,92 min,"Drama, Fantasy, Horror, Mystery",Takashi Shimizu,"Chiaki Konaka (novel), Chiaki Konaka (screenplay)","Shin'ya Tsukamoto, Tomomi Miyashita, Kazuhiro Nakahara, Miho Ninagawa",A fear-obsessed freelance cameraman (Shinya Tsukamoto) investigates an urban legend involving mysterious spirits that haunt the subways of Tokyo.,Japanese,Japan,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.1,"4,587",tt0434179,movie,14 Mar 2006,N/A,Tartan Films,N/A,True
Enduring Love,2004,R,26 Nov 2004,100 min,"Drama, Mystery, Romance, Thriller",Roger Michell,"Ian McEwan (novel), Joe Penhall (screenplay)","Daniel Craig, Samantha Morton, Bill Weston, Jeremy McCurdie",Two strangers become dangerously close after witnessing a deadly accident.,English,UK,4 wins & 12 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.4,"9,610",tt0375735,movie,03 May 2005,"$300,204",Paramount Classics,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
The Assassination of Richard Nixon,2004,R,22 Oct 2004,95 min,"Biography, Crime, Drama, History, Thriller",Niels Mueller,"Kevin Kennedy, Niels Mueller","Sean Penn, Naomi Watts, Don Cheadle, Jack Thompson","Based on real life events, Assassination is set in 1974 and centers on a businessman who decides to take extreme measures to achieve his American dream.",English,"USA, Mexico",2 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,7.0,"24,740",tt0364961,movie,26 Apr 2005,"$578,554",ThinkFilm,N/A,True
Murder,2004,Not Rated,02 Apr 2004,130 min,"Drama, Thriller",Anurag Basu,"Anurag Basu, Subodh Chopra (dialogue)","Mallika Sherawat, Ashmit Patel, Emraan Hashmi, Kashmira Shah","Unhappy with her marriage with workaholic man, a woman finds solace in her lover and starts a steamy affair. But this fills her with guilt and leaves him, but he is determined to get her - at any cost.",Hindi,India,7 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,"3,338",tt0405507,movie,04 Aug 2004,N/A,N/A,N/A,True
Adventures of Arsene Lupin,2004,Not Rated,13 Oct 2004,125 min,"Action, Adventure, Crime, Mystery, Romance",Jean-Paul Salomé,"Jean-Paul Salomé (scenario), Laurent Vachaud (scenario), Maurice Leblanc (novel), Nicolas Saada (script collaborator)","Romain Duris, Kristin Scott Thomas, Pascal Greggory, Eva Green","As the daring thief Arsène Lupin (Duris) ransacks the homes of wealthy Parisians, the police, with a secret weapon in their arsenal, attempt to ferret him out.",French,"France, Italy, Spain, UK",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"6,422",tt0373690,movie,19 May 2005,N/A,SND,N/A,True
Bullet Boy,2004,R,08 Apr 2005,89 min,Drama,Saul Dibb,"Saul Dibb, Catherine Johnson","Ashley Walters, Luke Fraser, Leon Black, Clare Perkins","In one of East London's most volatile neighborhoods, pride, rivalry and revenge are the only codes on the street. Touted as a British Boyz in the Hood, Bullet Boy is a gripping and ...",English,UK,3 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",N/A,6.4,"2,291",tt0385568,movie,08 Aug 2006,N/A,Image Entertainment,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Paparazzi,2004,PG-13,03 Sep 2004,84 min,"Action, Crime, Drama, Thriller",Paul Abascal,Forry Smith,"Cole Hauser, Robin Tunney, Dennis Farina, Daniel Baldwin",A rising Hollywood actor decides to take personal revenge against a group of four persistent photographers to make them pay for almost causing a personal tragedy involving his wife and son.,"English, Spanish",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,5.8,"14,242",tt0338325,movie,11 Jan 2005,"$15,552,250",20th Century Fox,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
Wilby Wonderful,2004,Not Rated,09 Sep 2005,99 min,"Comedy, Drama, Romance",Daniel MacIvor,Daniel MacIvor,"James Allodi, Callum Keith Rennie, Ellen Page, Rebecca Jenkins","A day-in-the-life dark comedy concerning a group of islanders, their respective secrets, and one man's plan to kill himself quietly.",English,Canada,2 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}]",N/A,6.6,"1,445",tt0383717,movie,28 Mar 2006,N/A,N/A,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Garv: Pride and Honour,2004,N/A,09 Jul 2004,162 min,"Action, Crime, Drama",Puneet Issar,Anirudh Dhodapkar (dialogue),"Salman Khan, Shilpa Shetty, Arbaaz Khan, Farida Jalal","An honest and decorated police officer is arrested on charges of mass murder and trapped in a corrupt political system, where he finds himself sinking in deep trouble.",Hindi,India,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"2,590",tt0415003,movie,30 Oct 2004,N/A,Eros Entertainment,N/A,True
Silver City,2004,R,24 Sep 2004,128 min,"Comedy, Drama, Mystery, Thriller",John Sayles,John Sayles,"Chris Cooper, Richard Dreyfuss, Cajardo Lindsey, John C. Ashton",The discovery of a corpse threatens to unravel a bumbling local politician's campaign for governor of Colorado.,"English, Spanish",USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.0,"3,711",tt0376890,movie,11 Jan 2005,"$872,141",Newmarket Films,N/A,True
Hum Kaun Hai?,2004,N/A,03 Sep 2004,119 min,"Horror, Drama, Mystery",Ravi Sharma Shankar,Talat Rekhi,"Amitabh Bachchan, Dimple Kapadia, Dharmendra, Moushumi Chatterjee","After the mysterious disappearance of her maid, butler, and gardener, Mrs. Sandra Williams, the wife of Major Frank, who lives in a palatial house with two children, Sara and David, writes ...",Hindi,India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}]",N/A,3.9,240,tt0405024,movie,07 Dec 2004,N/A,Saavn,N/A,True
Romasanta: The Werewolf Hunt,2004,R,14 May 2004,90 min,"Drama, Horror",Paco Plaza,"Alfredo Conde (story), Elena Serra (screenplay), Alberto Marini (screenplay)","Julian Sands, Elsa Pataky, John Sharian, Gary Piquer","An uproar is caused when some mutilated cadavers are discovered, giving way to the legend of the ""Werewolf of Allariz"". A traveling vendor rolls through the forest in his old wagon. A woman...",English,"Spain, UK",8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,"3,099",tt0374180,movie,22 Nov 2005,N/A,Lionsgate,N/A,True
My Name Is Modesty: A Modesty Blaise Adventure,2004,R,28 Sep 2004,78 min,"Action, Crime, Drama",Scott Spiegel,"Lee Batchler, Janet Scott Batchler","Alexandra Staden, Nikolaj Coster-Waldau, Raymond Cruz, Fred Pearson","When her surrogate father who owns the casino she works in gets murdered, Modesty Blaise takes on those that killed him and are now at the casino to rob it. It turns out she is more than just a modest worker.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,"2,266",tt0347591,movie,28 Sep 2004,N/A,Miramax Films,N/A,True
Funky Monkey,2004,PG,17 Sep 2004,94 min,"Comedy, Family",Harry Basil,"Lance Kinsey (story), Peter Nelson (story), Byron Jelden (story), Lance Kinsey (screenplay), Gene Quintano (screenplay)","Matthew Modine, Roma Downey, Seth Adkins, Alexandre Aubry",Boy genius Michael Dean (Adkins) teams up with a super-talented chimpanzee and his caretaker (Modine) to take down an animal testing lab. In exchange the scientist gives the boy some pointers on the girl of his dreams.,English,"USA, Germany",N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}]",N/A,3.6,622,tt0331509,movie,10 May 2005,N/A,WARNER BROTHERS PICTURES,N/A,True
Liberated 2,2004,N/A,14 Jul 2004,97 min,Drama,Mac Alejandre,Ricardo Lee (screenplay),"Diana Zubiri, Francine Prieto, Christian Vasquez, Rodel Velayo",N/A,"Filipino, Tagalog, English",Philippines,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,37,tt0418831,movie,N/A,N/A,N/A,N/A,True
Kärlekens språk 2000,2004,N/A,02 Apr 2004,96 min,Drama,Anders Lennberg,"Chi An Gramfors, Anders Lennberg, Lena Ollmark, Emma Hallin Schureck","Regina Lund, Jan Mybrand, Bert-Åke Varg, Kim Anderzon","Sabine is in love with Julia, but pulled simultaneously to the irresistible television program host Stella Moon.",Swedish,Sweden,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}]",N/A,3.2,486,tt0330541,movie,N/A,N/A,N/A,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Pluk van de petteflet,2004,N/A,17 Nov 2004,91 min,"Family, Fantasy","Ben Sombogaart, Pieter van Rijn","Tamara Bos, Annie M.G. Schmidt (book)","Janieck van de Polder, Suzanne Zuiderwijk, Yeshela Crommelin, Colin Tetteroo",On a quest to find a new home young Pluk in his little red crane wagon end up in the Petteflet. He moves in to a little deserted tower room and quickly befriends some of the inhabitants and...,Dutch,Netherlands,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,505,tt0382912,movie,N/A,N/A,N/A,N/A,True
Meri Biwi Ka Jawab Nahin,2004,N/A,02 Jul 2004,150 min,"Action, Comedy, Romance","Pankaj Parashar, S.M. Iqbal",N/A,"Akshay Kumar, Sridevi, Gulshan Grover, Laxmikant Berde",Ajay gets married to his childhood friend Durga; who is illiterate unable to differentiate between the style of these days and that of long time ago. When Ajay is given the post as police ...,Hindi,India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]",N/A,4.6,619,tt0187279,movie,25 Oct 2005,N/A,Iqbal Productions,N/A,True
Al otro lado,2004,N/A,01 Jun 2005,90 min,Drama,Gustavo Loza,Gustavo Loza,"Carmen Maura, Héctor Suárez, Vanessa Bauche, Susana González",Three separate stories of children from different places seeking to find their missing fathers.,Spanish,Mexico,5 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}]",N/A,7.0,367,tt0419424,movie,06 Mar 2007,N/A,Cinema Tropical,N/A,True
Aetbaar,2004,N/A,23 Jan 2004,152 min,"Drama, Musical, Romance, Thriller",Vikram Bhatt,"Robin Bhatt (screenplay), Vikram Bhatt (story), Girish Dhamija (dialogue), Sanjeev Duggal (screenplay)","Amitabh Bachchan, John Abraham, Bipasha Basu, Supriya Pilgaonkar","After the tragic death of his son - Rohit, in a car accident, Dr. Ranveer Malhotra has been very protective of his daughter Ria. All is well for Ria until one day on a college mishap Ria ...",Hindi,India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]",N/A,4.7,876,tt0377340,movie,04 Aug 2004,N/A,N/A,N/A,True
Benji: Off the Leash!,2004,PG,20 Aug 2004,97 min,"Drama, Family",Joe Camp,Joe Camp,"Nick Whitaker, Nate Bynum, Chris Kendrick, Randall Newsome","Three unlikely, unsuspecting souls who come face-to-face with that moment in their lives when they must stand and be counted. For Sheldon, it's difficult because he doesn't appear to be the...",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,4.9,516,tt0315273,movie,28 Dec 2004,"$3,700,000",Mulberry Square Releasing,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
