id,fid,name,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
tt0892094,892094.0,Ready or Not,88,"['Christian Oliver', 'Seamus Dever', 'Evan Helmuth', 'Jonathan Murphy', 'Alex Rocco', 'Fernanda Romero', 'Steve Railsback', 'Odessa Rae', 'Jessika Fuhrmaneck', 'Leah Elias', 'Marco Rodríguez', 'Jordi Vilasuso', 'Ray Santiago', 'Anthony Vela', 'Mario Reynoso', 'Pilar G. Arias', 'Ange Billman', 'Andrea Bogart', 'Laura Castle', 'Anthony M. Cody', 'Juliana Dever', 'Diana Marie Foster', 'Leslie Garza', 'Juan Carlos González', 'Angelina Guzman', 'Antonio Hernandez', 'Nikole Hollenitsch', 'Geoff Kirsch', 'Janet Lopez', 'Amanda Lynne', 'Dez Martin', 'Roberto Martinez', 'Summer Morgan', 'Joe Orrego', 'Leopoldo Pacheco', 'Jesus Quintanilla', 'Bárbara Riquelme', 'Jorge Sanchez', 'Marissa Serrano', 'Cindy Vela', 'Shannon Wilcox', 'Antonio Cruz', 'Antonio Perez']",['Comedy'],['us'],['en'],R,1000000.0,,,4.7,870.0,2009 (USA),Ready or Not,Sean Doyle,Sean Doyle,,Minor Childers,Sean Doyle,Chabo Films,FILMops Entertainment,Erik Godal,Lucas Spaulding,Anton Klima,,Jason Allen,
tt1328634,1328634.0,New York,153,"['John Abraham', 'Katrina Kaif', 'Neil Nitin Mukesh', 'Irrfan Khan', 'Nawazuddin Siddiqui', 'Ali Quli Mirza', 'Rizwan A. Alvi', 'Steve Annan', 'Brandi Antoinette Briggs', 'Ernest E. Brown', 'Samrat Chakrabarti', 'T.J. Craig', 'Brian Dawson', 'Brian Egendorf', 'Andrew Flihan', 'Hope Galloway', 'Ann-Marie Jordan', 'Obaid Kadwani', 'William James Kelly', 'Dustin Kerns', 'JaQuinley Kerr', 'Ginger Kroll', 'Michael Kuper', 'Tony Mirrcandani', 'John Mitchell', 'Rodger Parsons', 'Joe Pawlenko', 'Cody Ross Pitts', 'Sabrina Schaumburg', 'Julie Slack', 'Justin Stern', 'Jon Stosal', 'Ivan Vila', 'Aidan Wagner', 'Anthony M. Walker', 'David Winning', 'Damon Zarro', 'Mohammed J. Ali', 'Robert Alton Barr', 'Christopher Christian', 'Kibwe Dorsey', 'Jason Giello', 'Jae Greene', 'Adam David Gregory', 'Steve Kaufmann', 'Douglas Mayer', 'Chris McMullin', 'Lou Pacheco', 'Lauren Pappas', 'Robert Paziora', 'Jennifer Renée Price', 'Jordan Romero', 'John Schuman', 'Andy Sinatra', 'Joseph Tornatore', 'Tracy Toth', 'Frank Traynor', 'Matthew Vietri', 'Paul Weaver']","['Crime', 'Drama', 'Thriller']",['in'],"['hi', 'en']",Not Rated,,,,6.8,9687.0,26 Jun 2009 (Australia),New York,Kabir Khan,Aditya Chopra,,Aditya Chopra,Yogendra Mogre,Yash Raj Films,,Pritam Chakraborty,Rameshwar S. Bhagat,Aseem Mishra,,Ahilya Akoi,Vishal Anand
tt0926380,926380.0,The Boys Are Back,104,"['Clive Owen', 'Emma Booth', 'Laura Fraser', 'George MacKay', 'Nicholas McAnulty', 'Julia Blake', 'Chris Haywood', 'Erik Thomson', 'Natasha Little', 'Lewis Fitz-Gerald', 'Nakia Pires', 'Emma Lung', 'Steven Robertson', 'Georgina Naidu', 'Daniel Carter', 'Adriana Conde', 'Chantal Dwarka', 'Connor Marinos', 'Elysia Markou', 'Briana Richards', 'Donna Lean', 'Johnny Frisina', 'Cody Faucett', 'Nathan Page', 'Kate Roberts', ""Luke O'Loughlin"", 'Susie Collins', 'Michael Allen', 'Andy Ciencela', 'Eliza Lovell', 'Grace Sodeman', 'Rainey Mayo', 'Alexandra Schepisi', 'Anni Finsterer', 'Susie Small', 'Sanjaya Patterson', 'Lizzie Falkland', 'Susie Fraser', 'Ezra Juanta', 'Adam Morgan', 'Nick Pelomis', 'Terry Rogers', 'Krystle Sansom', 'Kassandra Clementi', 'William Cox', 'Timothy Giessauf', 'Klayton Stainer', 'Tommy Bastow', 'Rupert Simonian', 'Saxon Cordeaux', 'Brenden Dodds', 'Lynda-Maree Gerritsen', 'Tim Glanfield', 'Alicia Hovell', 'Felicity Jurd', 'Rebekah Rimington', 'Sebastien Skubala', 'Rachael Wegener']",['Drama'],"['au', 'gb']",['en'],PG-13,,,,6.8,9689.0,12 Nov 2009 (Australia),The Boys Are Back,Scott Hicks,Simon Carr,,Jessica Beiler,Peter Bennett-Jones,Australian Film Finance Corporation,BBC Films,Hal Lindes,Scott Gray,Greig Fraser,Nic Datson,Danielle Blake,Simon Alberry
tt1410046,1410046.0,Porn Star Zombies,80,"['Joshua Cameron', 'Jamey Green', 'Keith Emerson', 'Josh Anderson', 'Quinn Yergensen', 'A.J.', 'Andrew Binkerd', 'Bryan Montague', 'Kevin Cazier', 'Phillip Peck', 'Kira Ratterman', 'Teri Claiborne', 'Rika Kurai', 'Ekkia Hiraga', 'Ryann Lee', 'Elizabeth Henderson', 'Alicia Oberle Farmer', 'Albert Franks', 'Bethea Binkerd', 'Bethea C. Miller', 'Hesh', 'Amanda Kwiecien', 'Kyla Paul', 'Stephen Wingerter', 'Vivi Wreen']","['Comedy', 'Horror']",['us'],['en'],Not Rated,10000.0,,,2.4,303.0,Nov 2009 (USA),Porn Star Zombies,Keith Emerson,Keith Emerson,,Keith Emerson,,,,Keith Emerson,,,Sarah Morgan,Hugh Anders,
tt1037163,1037163.0,The Time that Remains,109,"['Menashe Noy', 'Elia Suleiman', 'Baher Agbariya', 'Saleh Bakri', 'Amer Hlehel', 'Alex Bakri', 'George Khleifi', 'Razi Shawahdi', 'Nathan Ravitz', 'Alon Leshem', 'Gideon Levy', 'Adi Krispin', 'Oded Pines', 'Mundir Hakim', 'Pini Klavir', 'Nina Jarjoura', 'Mira Awad', 'Mahmoud Oadah', 'Yasmine Haj', 'Zuheira Sabbagh', 'Bilal Zidani', 'Eyad Barghouti', 'Leila Muammar', 'Lian Lubany', 'Yaniv Biton', 'Samar Tanus', 'Zuhair Abu Hanna', 'Sanaa Shawahdi', 'Tarik Kopty', 'Ziad Danial', 'Avi Kleinberger', 'Rosheen Bisharat', 'Isabelle Ramadan', 'Sanaa Abu Hana', 'Mahmoud Shawahdi', 'Rdwan Shhadeh', 'El-Lateen Monastery School Choir', 'Nabella Abu Shqara', 'Ramzi Bisharat', 'Harry Sroui', 'Lutuf Nouasser', 'Dror Ziv', 'Daniel Bronfman', 'Roni Israeli', 'Lior Shemesh', ""A'bd Elraouf Zu'bi"", 'Guy Elhanan', 'Ayman Espanioli', 'Ziad Bakri', 'Abu Dandalaft', 'Majd Bitar', 'Waseem Habshe', 'Tehila Yosefov', 'Ehab Danial', 'Ali Suleiman', 'Elisa Mariano', 'Shafika Bajjali', 'Jamal Daher', 'Jack Deek', ""Aazmi Zu'bi"", 'Majd Murawat', ""Suhail Sae'id"", 'Ula Oudha', 'Firas Fahoum', 'Bshara Bjai', 'Saher Okal', 'Daher Daher', 'Saeeb Zreik', 'Mansur Dahamshe', 'Hisham Abu Hanna', 'Kareem Ghneim', 'Shafik Hazan', 'Nardeen Sroujy', 'Ayman Jabour', 'George Dabas', 'Mansour Samara', ""Muaz Joa'bi"", 'Maisa Abd Elhadi', 'Ehab Assal', 'Husam Abu Eisha', 'Juna Suleiman', 'Doraid Liddawi', 'Udi Karni', 'Fares Ziad', 'Usama Abu Sinni', 'Ahmad Elnatchi', 'Samir Hawa', 'Elias Nikola', 'Khalil Sakhnini', 'Nader Abu Arab', 'Wael Wakeem', 'Saleem Najeeb', 'Bshara Deeb', 'Nabeel Zaher', 'Ehab Bajali', 'Yacouv Khayat', 'Youssef Joubran', 'Eisa Matar', 'Nader Daher', 'Yuval Talmudi', 'Tal Sheynin', 'Yonatan Avital', 'Danny Fried', 'Dor Zuriel', 'Asaf Mor', 'Ori Urian', 'Sun Zvyagin', 'Michal Svironi', 'Eve Brand', 'Itay Navara', 'Stanislas Spebak', 'Amin Halak', 'Ilya Petrov', 'Ilya Farel', 'Ali Suliman']","['Drama', 'History']","['gb', 'it', 'be', 'fr', 'ps', 'il']","['ar', 'he', 'en']",Not Rated,6500000.0,,,7.0,2100.0,12 Aug 2009 (France),The Time That Remains,Elia Suleiman,Elia Suleiman,,Joslyn Barnes,Hani Farsi,The Film,Nazira Films,,Véronique Lange,Marc-André Batigne,Maha Haj,Kira Bik,Annie Dautane
tt0991174,991174.0,Ingenious,85,"['Dallas Roberts', 'Jeremy Renner', 'Ayelet Zurer', 'Marguerite Moreau', 'Amanda Anka', 'Richard Kind', 'Eddie Jemison', 'Judith Scott', 'Debby Rosenthal', 'Michael Kagan', 'Rob Brownstein', 'David Frederick White', 'Vince Grant', 'François Chau', 'Melissa Alejandra', ""Matt O'Toole"", 'Jonathan Simpson', 'Shannon Whirry', 'Christopher Darga', 'Joy Ellison', 'Christopher Gehrman', 'Sam Hernandez', 'Drew Kallen', 'Lily King', 'Judy Lebeau', 'Todd Licea', 'Ricki Lopez', 'Bruce Nozick', 'Orgena Rose', 'Jason Spisak', 'Noah Todd', 'Scott Williamson', 'Stan Babola', 'Denise Blum', 'Peter Bowers', 'Shushila Christiansen', 'Kasey Huston', 'Annelle Lynne', 'Alexandra MacPherson-Munro', 'Adnan Novo', 'Michael Ortiz', 'Jone St. John', 'Rachel JeeHye Thomas', 'Heather Woods', 'Craig Fones', 'JaMarlin Fowler', 'The Lowpriest', 'Ray C. Merrill', 'Mikal Mullaly', 'Cindy Thomas Freeman', 'Daniel Frank Webster', 'Wendi Wendt']","['Comedy', 'Drama', 'Romance']",['us'],['en'],R,,,,5.8,1799.0,,Ingenious,Jeff Balsmeyer,Mike Cram,,Michael Bederman,Ehud Bleiberg,Arriba,,,Suresh Ayyar,Geoffrey Hall,Linette Forbes Shorr,Michael Bederman,Hawke Taylore
tt1235536,1235536.0,Lucky Luke,103,"['Jean Dujardin', 'Michaël Youn', 'Sylvie Testud', 'Daniel Prévost', 'Alexandra Lamy', 'Melvil Poupaud', 'Jean-François Balmer', 'André Oumansky', 'Gabriel Corrado', 'Pompeyo Audivert', 'Atilio Pozzobon', 'Alberto Laiseca', 'Mathias Sandor', 'Carolina Presno', 'Carlos Kaspar', 'Mirta Wons', 'Jorge Noya', 'Claudio Weppler', 'Horacio Marassi', 'Yann Sarfati', 'Chloé Jouannet', 'Kalena Bojko', 'Daniel Campomenosi', 'Alejandro Zanga', 'Kazuomi Takagi', 'Alejandro Wainstock', 'Luciano Cáceres', 'Joaquín Berthold', 'Marcelo Zamora', 'Daniel Davala', 'Martín Kohan', 'Orlando Nicodemes Vera', 'Mariana Suarez', 'Santiago Rios', 'Diego Martinsen', 'Carlos Da Silva', 'Óscar Kramer', 'Jorge Carlos Linari', 'Roman Chapolski', 'Marcio Mansilla', 'Sanckon Sane', 'Paul DeFisser', 'Kinda LeParc', 'Javier Castillo', 'Eugenia Zubiri', 'María Zubiri', 'Daniela Catz', 'Andrew Colter', 'Patrick Aduma', 'Zelie Jean Huth', 'Winston Huth', 'Gregor Bonnell Shillito', 'Shannon Renaudeau Shillito', 'Bruno Salomone', 'Diego Recagno', 'Alejandra Kristal', 'Claudio Torres', 'Hernan Jimenez', 'Ariel Sanguinetti', 'Gustavo Comini', 'Luis Rial', 'Rubén Vladiminsky', 'Daniel Cepé', 'Claudio Brusca', 'Claudio Natchman', 'Pablo Mirwald', 'Enzo Ordeig', 'Rafael Lavin', 'Gustavo Cornillón', 'Daniel Ciana', 'Federico Saslavsky', 'Sergio Lerer', 'Ruy Alexis Gatti', 'Sebastian Codega', 'Daniel Peyrand', 'Daniel Montana', 'Orlando Nicomedes', 'Julio Cesar Romero', 'Jose Gusman', 'German Baudino', 'Nacho Tahhan', 'Sergio Feldmann', 'Owen Steketee']","['Adventure', 'Comedy', 'Western']","['fr', 'ar']",['fr'],Not Rated,,,,4.7,3676.0,21 Oct 2009 (Belgium),Lucky Luke,James Huth,Sonja Shillito,James Huth,José Luis Almada,Saïd Ben Saïd,UGC YM,Union Générale Cinématographique,Bruno Coulais,Frédérique Olszak,Stéphane Le Parc,Fernando Brun,Christel Bordon,Etienne Allard
tt1104814,1104814.0,Coffin Rock,92,"['Robert Taylor', 'Lisa Chappell', 'Sam Parsonson', 'Terry Camilleri', 'Geoff Morrell', 'Jodie Dry', 'Joseph Del Re', ""Guy O'Donnell"", 'Peter Green', 'Sally Davis', 'Sasha Carruozzo', 'Bernard Ledger', 'Rani Chaleyer', 'Milla Glasson', 'Deborah Landau', 'Liz Van Dort', 'Dawn Wakelin', 'Finn Wakelin', 'Darryl Hyland', 'Chris Daniels', 'Mark Braithwaite', 'Mark Reidy', 'Peter Hales', 'Brett Wiley', 'Patrick Rayner', ""Daniel 'Crack' Quarrel"", 'Michael Moody', 'Barry Barrett', 'Frank Sebastyan', 'Anthony Candish', 'Joe Russo', 'Mick Iuliano', 'Zoe Behan', 'Casey Cumming', 'Mick Curtis', 'Levi Whitworth', 'David Pike']","['Drama', 'Thriller']","['au', 'gb', 'nz']",['en'],Not Rated,,,,5.3,1345.0,04 Sep 2009 (UK),Coffin Rock,Rupert Glasson,Rupert Glasson,,Ayisha Davies,Phil Hunt,Screen Australia,The South Australian Film Corporation,John Gray,Adrian Rostirolla,David Foreman,,Shannon Crotty,Peter Amies
tt0960886,960886.0,You,84,"['Melora Hardin', 'Gildart Jackson', 'Brenda Strong', 'Allison Mack', 'Amy Pietz', 'Jerry Hardin', 'Yuval David', 'Don Michael Paul', 'Joely Fisher', 'Dorothy Beatty', 'Romina', 'Adam Brooks', 'Liana Blackburn', 'Jack Cowles', 'Mim Flynn', 'Diane Hardin', 'Sophia Ohara', 'John de Lancie', 'Ogy Durham', 'Kendall Fein', 'Kate Flannery', 'Noah Frazier', 'Chad Gabriel', 'Hannah Gabrielle', 'David Goodberg', 'Chelsea Hackett', 'Heather Halley', 'Piper Quincey Jackson', 'Rory Jackson', 'Kristi Lauren', 'Jared Lilly', 'Heather Matteisen', 'Brooke Michael', 'Bobbi Michelle', 'Dylan Mooney', 'Kortney Nash', 'Dyllen Che Nellis', 'Susan Tom Nellis', 'Nico Nevolo', 'Jessica Grace Orr', 'Alex Pack', 'Lauren Schmidt', 'Sarah Shell', 'Adria Tennor', 'Gloria Walther', 'Kyle Warstler', 'Amy Watt', 'Alexandra Woodward', 'Chase Younger', 'Erika Younger', 'Riley Younger', 'Ryan Younger']",['Drama'],['us'],['en'],Not Rated,,,,5.6,101.0,08 May 2009 (USA),You,Melora Hardin,Gildart Jackson,,Lisa Banks,Angela Campolla-Sanders,,,Tim Burlingame,Jason Schmid,Kev Robertson,,Kieran S. Rajan,
tt1255951,1255951.0,De Dana Dan,162,"['Akshay Kumar', 'Sunil Shetty', 'Katrina Kaif', 'Sameera Reddy', 'Paresh Rawal', 'Manoj Joshi', 'Johnny Lever', 'Rajpal Yadav', 'Tinnu Anand', 'Aditi Govitrikar', 'Vikram Gokhale', 'Supriya Karnik', 'Asrani', 'Neha Dhupia', 'Swatantra Bharat', 'Shabnam Kapoor', 'Shakti Kapoor', 'Alyona Khmara', 'Satish Nagpal', 'Chunky Pandey', 'Sharat Saxena', 'Archana Puran Singh', 'Prajakta Kulkarni']","['Comedy', 'Crime']",['in'],['hi'],Not Rated,,,,5.3,6424.0,27 Nov 2009 (UK),De Dana Dan,Priyadarshan,Jay Master,,Sanchita Chatterjee,Ganesh Jain,Venus Records and Tapes,,Pritam Chakraborty,Arun Kumar,N.K. Ekambaram,,Ike,Tushar Anchan
tt1242530,1242530.0,What's Your Raashee?,195,"['Harman Baweja', 'Priyanka Chopra', 'Anjan Srivastav', 'Manju Singh', 'Dilip Joshi', 'Ajeeta Kulkarni', 'Vishwa Mohan Badola', 'Darshan Jariwala', 'Bhairavi', 'Geeta Tyagi', 'Rajesh Vivek', 'Yuri Suri', 'Daya Shankar Pandey', 'Marcell Dsouza', 'Pratik Dixit', 'Gautam Saugat', 'Bhim Vakani', 'Bharti Shah', 'Ram Girdhar', 'Pooja Kasekar', 'Kamal Adib', 'Yogi', 'Milind Joshi', 'Manoj Shah', 'Sheila Pillai', 'Balwant Jadhav', 'Pramod Moutho', 'Shilpa Mehta', 'Tejpal Singh Rawat', 'Honey Chhaya', 'Asha Bhende', 'Ashok Kelkar', 'Atmaram Shroff', 'Ranjeet Singh Solanki', 'Laura Atwood', 'Tommy Bartlett', 'Suzy Brack', 'Debbi Burns', 'Joe DeVito', 'Gene Fojtik', 'Erron Jay', 'Terence Lewis', 'Bryan C. Ordman', 'Adam Stephenson']","['Comedy', 'Drama', 'Romance']",['in'],['hi'],,,,,4.6,2432.0,25 Sep 2009 (Ireland),What's Your Raashee?,Ashutosh Gowariker,Ashutosh Gowariker,,Lawrence D'Souza,Ashutosh Gowariker,Ashutosh Gowariker Productions,Dillywood,Sohail Sen,Ballu Saluja,Piyush Shah,,Chaitanya Chopra,Tushar Anchan
tt1003034,1003034.0,Perrier's Bounty,88,"['Gabriel Byrne', 'Cillian Murphy', 'Michael McElhatton', 'Don Wycherley', 'Jodie Whittaker', 'Brendan Coyle', 'Conleth Hill', 'Domhnall Gleeson', 'Pat McCabe', 'Ned Dennehy', 'Glenn Speers', 'Jim Broadbent', 'Pádraic Delaney', 'Natalie Britton', 'Liam Cunningham', 'Breffni McKenna', 'Brendan Gleeson', 'Francis Magee', 'Wuzza Conlon', 'Brendan Dempsey', 'Brian Doherty', 'Jane Brennan', 'Michael Ford-FitzGerald', 'Chris Newman', 'Andrew Simpson', 'Emily Mcgonagle', 'Roarke Alexander', 'Marco Amaral', 'Guðmundur Auðunsson', 'John Banks', 'Ricky Crawford', 'Chantal Lopez-Dias', 'Les Loveday', 'Daniel Parker', 'John Warman']","['Action', 'Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']","['ie', 'gb']",['en'],R,,,,6.4,6107.0,26 Mar 2010 (UK),Perrier's Bounty,Ian Fitzgibbon,Mark O'Rowe,,Adam Betteridge,Tim Haslam,Parallel Film Productions,Number 9 Films,David Holmes,Tony Cranstoun,Seamus Deasy,Bridget Menzies,Tony Aherne,John Kennedy
tt1467088,1467088.0,Sweet Karma,85,"['Shera Bechard', 'John Tokatlidis', 'Frank J. Zupancic', 'Christian Bako', 'Laura McLean', 'Patricia Stasiak', 'Lana Koseniv', 'Mark Wiebe', 'Steve Richard', 'Adam Tomlinson', 'Brent Crawford', 'Tanya Rusnak', 'Sasha Kovacs', 'Anna Beben', 'Elitsa Bako', 'Evgenia Milmana', 'Tanya Maljkovic', 'Samantha Ramphal', 'Amie Alexia', 'Anastassia Erchova', 'Monika Pocsaji', 'Talia Russo', 'Caroline Pocklington', 'Cat McCormick', 'Yana Khoreva', 'Vana Stojanic', 'Ulva Mazzone', 'Daniela Vohnout', 'Svetlana Kukushkina', 'Viktoriia Prozhoga', 'Iryna Doroshenko', 'James Fler', 'Steven Rode', 'Justin Brooks', 'Ryan Scully', 'Robert Kraus', 'Pete Soltesz', 'Omar Kutsia', 'Egor Shalvapov', 'Judy Sheehy', 'Linda Shilke', 'Richard Hunt', 'Abhiram Pushparaj', 'Scott Sherar', 'Ethan Hunt', 'Johnny Okkerse', 'Paul Bloxham', 'Seldon Hunt', 'Adam Yorke', 'Derek Soberal', 'Alex Lecky', 'Nikki Buxbaum', 'Teddy Larson', 'Sean Kim', 'Matt Connell', 'Jay Justin', 'Chris Benn', 'Ivana Kingston']","['Crime', 'Drama', 'Thriller']",['ca'],"['en', 'ru']",R,,,,5.2,1805.0,01 Nov 2010 (USA),Sweet Karma,Andrew Thomas Hunt,James Fler,Andrew Thomas Hunt,Chad Archibald,Cody Calahan,Filament Films,Black Fawn Films,Matteo DiMarr,Andrew Thomas Hunt,John V. Lindsay,,Chad Archibald,
tt1326207,1326207.0,The Cuckold,94,"['Tracey B. Wilson', 'Amber Paul', 'Tobin Tyler', 'Addison Henderson', 'Guy Balotine', 'Peter Johnson', 'Mary Craig', 'Nicole Colon', 'Paul Safy', 'Andrea Dudziak', 'Cynthia Ambres', 'Kristin Czajka', 'Alex Kelly', 'Tafik Muhammad', ""Michael O'Hear"", 'Stan Simmons', 'Clint Byrne']",['Drama'],['us'],['en'],Not Rated,275000.0,,,2.6,160.0,2009 (USA),The Cuckold,Jonathan Butler,Jonathan Butler,,Cynthia Ambres,Jonathan Butler,Mythological Beast Films,,Jeff Eden Fair,Jill D'Agnenica,Vincenzo Mistretta,,Ruth Goldman,
tt1483831,1483831.0,Lebanon,93,"['Yoav Donat', 'Itay Tiran', 'Oshri Cohen', 'Michael Moshonov', 'Zohar Shtrauss', 'Dudu Tassa', 'Ashraf Barhom', 'Fares Hananya', 'Reymonde Amsallem', 'Byan Anteer', 'Aisha', 'Fatima', 'Khaled Salam', 'Iad Abu Nama', 'Hussein Mahagna', 'David Volach', 'Arie Tcherner', 'Gur Nedzvetsky', 'Guy Hillel', 'Itay Balzi', 'Itay Atar', 'Michael Dubin', 'Alon Yaashar', 'Matan Elias', 'Gil Sagir', 'Erez Eingel', 'Daniel Fishman', 'Fares Natur', 'Muhamed Salama', 'Abdallah El Akal', 'Guy Kapulnik', 'Penina Mezei']","['Drama', 'War']","['il', 'fr', 'de', 'gb']","['he', 'ar', 'fr', 'en']",R,,,,6.9,10656.0,15 Oct 2009 (Israel),Lebanon,Samuel Maoz,Samuel Maoz,,Anat Bikel,Rémi Burah,ARTE,Ariel Films,Nicolas Becker,Arik Lahav-Leibovich,Giora Bejach,,Avichai Henig,Andreas Fröhlich
tt1034324,1034324.0,The Mighty Macs,99,"['Carla Gugino', 'Marley Shelton', 'Ellen Burstyn', 'David Boreanaz', 'Katie Hayek', 'Kim Blair', 'Meghan Sabia', 'Margaret Anne Florence', 'Kate Nowlin', 'Taylor Steel', 'Bianca Brunson', 'Malachy McCourt', 'Phyllis Somerville', 'Jodie Lynne McClintock', 'Marianne Bonner', 'Ginny Graham', 'Lauren Bittner', 'Lauren Karl', 'Catherine Rush', 'Ed Rush', 'Mike Burns', 'John Peakes', 'Robert Michael Kelly', 'Donald Cairns', 'David Howey', 'Ward Horton', 'Joanne Bradley', 'Katie Davis', 'Matt Chambers', 'Paul Chambers', 'Paul M. Chambers', 'J.P. Dunphy', 'Patrick Traver', 'Sean Pratt', 'Erin Mosher', 'Brooke Josephson', 'Jesse Draper', 'Tom McCarthy', 'Kendal Ridgeway', 'Tisha Tinsman', 'Tony Luke Jr.', 'Brandon Hannan', 'Christopher Mann', 'Tess Roney', 'Maggie Kincade', 'Josh Green', 'Kathy Romano', 'William R. Johnson', 'Pete Postiglione', 'Michael Smerconish', 'Anthony Cargano', 'Joe Conklin', 'Regina Murphy', 'Lisa Ballard', 'Kristin Schupp', 'Carolyn Longenderfer', 'Jennifer Meehan', 'Courtney Mix', 'Tim Sherry', 'Patrick McDade', 'Richard Alliger', 'Ruthie Bolton', 'Evan Bochetto', ""Jacob D'Orazio"", 'Tolly Sherry', 'Kim Johnson', 'Andrea Strang', 'Sharon Dacey', 'Victoria Guinta', 'Trudy Wilson', 'Francine Bianco Tax', 'Gina Allegro', 'Vale Anoai', 'Frank Aptacy', 'Gary Beck', 'Robert Bizik', 'Sara Jane Blazo', 'Michael Edward Brooks', 'David E. Brown', 'Rich Bryant', 'Jennifer Butler', 'Alice Chamberlain', 'Karen Chamberlain', 'Judy Corona-Karpowicz', 'Sarah Donaldson', 'Mary Ellen Driscoll', 'Cindy Engle', 'Evangeline', 'Erich Ficke', 'Erin Frederick', 'Leslie Noel Haigh', 'Kim Handloff', 'William James Kelly', 'Basil Kershner', 'Steven J. Klaszky', 'Kathleen LaGue', 'Lawrence Laravela', 'Traci Law', 'Erin Lulevitch', 'Fallon Maressa', 'Jeffrey Mowery', 'Keith Moyer', 'Ken Myers', ""Chelsea O'Toole"", 'Jean Orlando', 'Daniele Passantino', 'George Pellegrino', 'Charles Pendelton', 'Janine Rafalko', 'Vincent Riviezzo', 'Shawnee Robertson', 'John Roney', 'Megan Rose', 'Mark Savage Jr.', 'Chuck Schanamann', 'Mark Schroeder', 'Mark Simms', 'Danielle Stoner', 'Ryan Tygh', 'Dan Van Wert', 'Diane Varrenti', 'Sonny Vellozzi', 'Kimberly Villanova', 'Ryan Windish', 'Scott Yannick']","['Drama', 'Sport']",['us'],['en'],G,7000000.0,"$963,221, 23 Oct 2011",,6.5,1328.0,21 Oct 2011 (USA),The Mighty Macs,Tim Chambers,Tim Chambers,,Julie Byrne,John A. Chambers,Quaker Media,,William Ross,M. Scott Smith,Chuck Cohen,Elise G. Viola,Nicole Agostino,
tt0936471,936471.0,Transylmania,92,"['Oren Skoog', 'Josh Miller', 'Patrick Casey', 'Jennifer Lyons', 'Tony Denman', 'Patrick Cavanaugh', 'Paul Hansen Kim', 'David Steinberg', 'Natalie Garza', 'Nicole Garza', 'Musetta Vander', 'James DeBello', 'Irena Violette', 'Claudiu Trandafir', 'Radu Andrei Daniel', 'Simon Petric', 'Dorin Andone', 'Dorina Lazar', 'Desiree Malonga', 'Radita Rosu', 'Adriana Butoi', 'Corneliu Jipa', 'Damian Oancea', 'Cristian Popa', 'Elena-Cristina Marchisano', 'Stefan Alexa', 'Adrian Anghel', 'Choice J. Skinner', 'Dorin Zaharia', 'Scott Brandon', 'Maia van Kline', 'Dana Lee', 'Annette Charles', 'Mo Anouti', 'Colin Campbell', 'Mitch Hara', 'Ashley Barron', 'Carey Embry', 'Paul Zies', 'Kommerina DeYoung', 'Bonnie Morgan', 'Jessica Mei Gershen', 'Brett Gipson', 'Mandinga', 'Jonathan Perkins']","['Comedy', 'Horror']",['us'],['en'],R,,,,3.8,2502.0,04 Dec 2009 (USA),Transylmania,David Hillenbrand,Patrick Casey,,Radu Badica,Nicholas Bonavia,Film Rock,Hill & Brand Entertainment,,Dave O'Brien,Viorel Sergovici,Karin L. McGaughey,Stephen Harrison,Eran Barnea
tt1220220,1220220.0,Motherhood,90,"['Uma Thurman', 'Anthony Edwards', 'David Schallipp', 'Matthew Schallipp', 'Daisy Tahan', 'Alice Drummond', 'Stephanie Szostak', 'Celina Vignaud', 'Minnie Driver', 'Dale Soules', 'James Lecesne', 'Marceline Hugot', 'Victor Colicchio', 'Brian Tarantina', 'Kerry Bishé', 'Betsy Aidem', 'Neal Huff', 'Orlagh Cassidy', 'Jodie Foster', 'Clea Lewis', 'Jose Constanino', 'Jake M. Smith', 'Aunjanue Ellis', 'Ellen Crown', 'Maya Ri Sanchez', 'Valentino Bonaccio', 'Lois Robbins', 'Samantha Bee', 'Javier Picayo', 'Jenny Kirlin', 'Shannon Burkett', 'Arjun Gupta', 'Foxy', 'Joseph Basile', 'David Collihan', 'Carol Commissiong', 'Cecily Craig', 'Cassidy Gard', 'Aaron Mathias', 'Justin Restivo', 'Paula Rittie', 'Vincent James Russo', 'Jackie Stewart']","['Comedy', 'Drama']",['us'],['en'],PG-13,5000000.0,"$50,081, 25 Oct 2009",,4.6,4203.0,28 Aug 2009 (Spain),Motherhood,Katherine Dieckmann,Katherine Dieckmann,,Yee Yeo Chang,Rachel Cohen,John Wells Productions,Killer Films,Joe Henry,Michael R. Miller,Nancy Schreiber,Susan Ogu,James H. Fitzgerald,
