,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0010780,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0010780,Bradley Adams
0449973,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0449973,Robyn Kershaw
0110357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0110357,Graham Broadbent
0400240,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0400240,Mark Huffam
0542624,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0542624,Nitin Manmohan
0296250,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0296250,Mel Frohman
0243113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0243113,Lennart Dunér
4846506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4846506,Jesica A. Andres
0033242,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0033242,Allu Aravind
0006994,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0006994,Pascal Judelewicz
0089631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0089631,Daniel Blum
0011864,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0011864,Amy Adelson
0151925,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,0,0151925,Simon Channing Williams
0056725,0,0,0,0,0,4,7,7,7,7,7,7,7,8,8,8,8,8,8,0,0056725,Christophe Barratier
0595897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0595897,Mohan
0349050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0349050,Piodor Gustafsson
0199660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0199660,Jean-Louis Daniel
1384267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1384267,David Buckley
0190949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0190949,Carlo Cucchi
0159494,0,0,0,0,0,0,0,0,0,1,1,1,2,3,4,4,4,4,4,0,0159494,Raymond Chow
0199470,2,4,6,6,6,6,6,6,6,6,7,7,7,7,8,8,8,8,8,0,0199470,Dang Nhat Minh
0104132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0104132,Stan Brakhage
0713817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0713817,Darryl Read
0038093,0,0,2,7,8,9,9,9,10,11,11,11,11,11,11,11,11,11,11,0,0038093,Alberto Arvelo
0359189,0,0,0,0,0,0,0,0,0,0,1,3,4,5,5,5,6,6,6,0,0359189,Sanping Han
0108613,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,0,0108613,Marshall Brickman
0098953,10,10,14,14,15,15,15,18,20,21,21,23,23,23,23,23,23,23,23,0,0098953,Rachid Bouchareb
0955137,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0955137,Takis Zervoulakos
0834898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0834898,Hunt Stromberg
0244398,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0244398,György Durst
0234485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0234485,Vladimir Dostal
0884054,1,2,2,2,4,5,5,6,8,9,12,14,17,19,21,24,26,26,28,0,0884054,Antonio Costa Valente
1434647,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,0,1434647,Roman Borisevich
0998799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0998799,Mike Aransky
0591925,0,2,6,6,8,8,8,8,8,8,8,8,8,8,9,10,11,14,15,0,0591925,Reza Mirkarimi
0165983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0165983,René Cleitman
0300372,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0300372,Lisbet Gabrielsson
0059216,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0059216,Nathalie Barton
6745899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,6745899,Hossein Shahabi
0001392,7,7,8,8,16,30,31,31,31,31,31,33,33,36,37,40,40,40,40,0,0001392,Peter Jackson
0026565,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,0,0026565,Darla K. Anderson
